date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate,state_mean,state_std,zflu
2022-11-26,11,District of Columbia,678972,57.0,2022/2023,7,2022,47,8.11676753292987,15.94767441860465,35.36381745800809,1.160856732453784
2022-12-03,11,District of Columbia,678972,65.0,2022/2023,8,2022,48,9.2559629761481,15.94767441860465,35.36381745800809,1.38707665369106
2022-12-10,11,District of Columbia,678972,40.0,2022/2023,9,2022,49,5.69597721609114,15.94767441860465,35.36381745800809,0.6801393998245722
2022-12-17,11,District of Columbia,678972,19.0,2022/2023,10,2022,50,2.70558917764329,15.94767441860465,35.36381745800809,0.08631210657672236
2022-12-24,11,District of Columbia,678972,16.0,2022/2023,11,2022,51,2.27839088643645,15.94767441860465,35.36381745800809,0.0014796361127438267
2022-12-31,11,District of Columbia,678972,30.0,2022/2023,12,2022,52,4.27198291206835,15.94767441860465,35.36381745800809,0.397364498277977
2023-01-07,11,District of Columbia,678972,17.0,2022/2023,13,2023,1,2.42079031683873,15.94767441860465,35.36381745800809,0.029757126267403337
2023-01-14,11,District of Columbia,678972,5.0,2022/2023,14,2023,2,0.711997152011392,15.94767441860465,35.36381745800809,-0.3095727555885108
2023-01-21,11,District of Columbia,678972,8.0,2022/2023,15,2023,3,1.13919544321823,15.94767441860465,35.36381745800809,-0.22474028512453226
2023-01-28,11,District of Columbia,678972,7.0,2022/2023,16,2023,4,0.996796012815949,15.94767441860465,35.36381745800809,-0.2530177752791918
2023-02-04,11,District of Columbia,678972,8.0,2022/2023,17,2023,5,1.13919544321823,15.94767441860465,35.36381745800809,-0.22474028512453226
2023-02-11,11,District of Columbia,678972,5.0,2022/2023,18,2023,6,0.711997152011392,15.94767441860465,35.36381745800809,-0.3095727555885108
2023-02-18,11,District of Columbia,678972,5.0,2022/2023,19,2023,7,0.711997152011392,15.94767441860465,35.36381745800809,-0.3095727555885108
2023-02-25,11,District of Columbia,678972,4.0,2022/2023,20,2023,8,0.569597721609114,15.94767441860465,35.36381745800809,-0.3378502457431703
2023-03-04,11,District of Columbia,678972,2.0,2022/2023,21,2023,9,0.284798860804557,15.94767441860465,35.36381745800809,-0.39440522605248934
2023-03-11,11,District of Columbia,678972,2.0,2022/2023,22,2023,10,0.284798860804557,15.94767441860465,35.36381745800809,-0.39440522605248934
2023-03-18,11,District of Columbia,678972,2.0,2022/2023,23,2023,11,0.284798860804557,15.94767441860465,35.36381745800809,-0.39440522605248934
2023-03-25,11,District of Columbia,678972,2.0,2022/2023,24,2023,12,0.284798860804557,15.94767441860465,35.36381745800809,-0.39440522605248934
2023-04-01,11,District of Columbia,678972,10.0,2022/2023,25,2023,13,1.42399430402278,15.94767441860465,35.36381745800809,-0.16818530481521324
2023-04-08,11,District of Columbia,678972,4.0,2022/2023,26,2023,14,0.569597721609114,15.94767441860465,35.36381745800809,-0.3378502457431703
2023-04-15,11,District of Columbia,678972,3.0,2022/2023,27,2023,15,0.427198291206835,15.94767441860465,35.36381745800809,-0.3661277358978298
2023-04-22,11,District of Columbia,678972,3.0,2022/2023,28,2023,16,0.427198291206835,15.94767441860465,35.36381745800809,-0.3661277358978298
2023-04-29,11,District of Columbia,678972,1.0,2022/2023,29,2023,17,0.142399430402278,15.94767441860465,35.36381745800809,-0.42268271620714887
2023-05-06,11,District of Columbia,678972,0.0,2022/2023,30,2023,18,0.0,15.94767441860465,35.36381745800809,-0.45096020636180834
2023-05-13,11,District of Columbia,678972,1.0,2022/2023,31,2023,19,0.142399430402278,15.94767441860465,35.36381745800809,-0.42268271620714887
2023-05-20,11,District of Columbia,678972,2.0,2022/2023,32,2023,20,0.284798860804557,15.94767441860465,35.36381745800809,-0.39440522605248934
2022-10-08,12,Florida,22610726,113.0,2022/2023,0,2022,40,0.483480063827926,454.4161849710983,664.1053171709012,-0.5140994600457898
2022-10-15,12,Florida,22610726,101.0,2022/2023,1,2022,41,0.432137048200181,454.4161849710983,664.1053171709012,-0.5321688832076463
2022-10-22,12,Florida,22610726,124.0,2022/2023,2,2022,42,0.530544494820025,454.4161849710983,664.1053171709012,-0.49753582214742126
2022-10-29,12,Florida,22610726,241.0,2022/2023,3,2022,43,1.03113889719053,454.4161849710983,664.1053171709012,-0.3213589463193195
2022-11-05,12,Florida,22610726,290.0,2022/2023,4,2022,44,1.24078954433715,454.4161849710983,664.1053171709012,-0.24757546840840508
2022-11-12,12,Florida,22610726,453.0,2022/2023,5,2022,45,1.93819883994735,454.4161849710983,664.1053171709012,-0.002132470459853053
2022-11-19,12,Florida,22610726,517.0,2022/2023,6,2022,46,2.21202825662865,454.4161849710983,664.1053171709012,0.0942377864033821
2022-11-26,12,Florida,22610726,743.0,2022/2023,7,2022,47,3.1789883842845,454.4161849710983,664.1053171709012,0.4345452559516812
2022-12-03,12,Florida,22610726,921.0,2022/2023,8,2022,48,3.94057644942938,454.4161849710983,664.1053171709012,0.702575032852554
2022-12-10,12,Florida,22610726,789.0,2022/2023,9,2022,49,3.37580327752419,454.4161849710983,664.1053171709012,0.5038113780721315
2022-12-17,12,Florida,22610726,846.0,2022/2023,10,2022,50,3.61968260175597,454.4161849710983,664.1053171709012,0.5896411380909503
2022-12-24,12,Florida,22610726,1024.0,2022/2023,11,2022,51,4.38127066690085,454.4161849710983,664.1053171709012,0.8576709149918229
2022-12-31,12,Florida,22610726,1244.0,2022/2023,12,2022,52,5.32255928674283,454.4161849710983,664.1053171709012,1.1889436729591938
2023-01-07,12,Florida,22610726,1325.0,2022/2023,13,2023,1,5.6691246422301,454.4161849710983,664.1053171709012,1.3109122793017258
2023-01-14,12,Florida,22610726,702.0,2022/2023,14,2023,2,3.00356641422304,454.4161849710983,664.1053171709012,0.3728080601486712
2023-01-21,12,Florida,22610726,593.0,2022/2023,15,2023,3,2.5372006889377,454.4161849710983,664.1053171709012,0.20867746642847385
2023-01-28,12,Florida,22610726,423.0,2022/2023,16,2023,4,1.80984130087799,454.4161849710983,664.1053171709012,-0.04730602836449453
2023-02-04,12,Florida,22610726,354.0,2022/2023,17,2023,5,1.51461896101846,454.4161849710983,664.1053171709012,-0.15120521154516992
2023-02-11,12,Florida,22610726,300.0,2022/2023,18,2023,6,1.28357539069361,454.4161849710983,664.1053171709012,-0.2325176157735246
2023-02-18,12,Florida,22610726,235.0,2022/2023,19,2023,7,1.00546738937666,454.4161849710983,664.1053171709012,-0.3303936579002478
2023-02-25,12,Florida,22610726,215.0,2022/2023,20,2023,8,0.919895696663752,454.4161849710983,664.1053171709012,-0.36050936317000876
2023-03-04,12,Florida,22610726,178.0,2022/2023,21,2023,9,0.761588065144874,454.4161849710983,664.1053171709012,-0.4162234179190666
2023-03-11,12,Florida,22610726,179.0,2022/2023,22,2023,10,0.765866649780519,454.4161849710983,664.1053171709012,-0.41471763265557854
2023-03-18,12,Florida,22610726,211.0,2022/2023,23,2023,11,0.902781358121171,454.4161849710983,664.1053171709012,-0.36653250422396094
2023-03-25,12,Florida,22610726,158.0,2022/2023,24,2023,12,0.676016372431967,454.4161849710983,664.1053171709012,-0.44633912318882757
2023-04-01,12,Florida,22610726,165.0,2022/2023,25,2023,13,0.705966464881484,454.4161849710983,664.1053171709012,-0.43579862634441124
2023-04-08,12,Florida,22610726,185.0,2022/2023,26,2023,14,0.791538157594392,454.4161849710983,664.1053171709012,-0.40568292107465026
2023-04-15,12,Florida,22610726,130.0,2022/2023,27,2023,15,0.556216002633897,454.4161849710983,664.1053171709012,-0.4885011105664929
2023-04-22,12,Florida,22610726,152.0,2022/2023,28,2023,16,0.650344864618095,454.4161849710983,664.1053171709012,-0.45537383476975585
2023-04-29,12,Florida,22610726,137.0,2022/2023,29,2023,17,0.586166095083414,454.4161849710983,664.1053171709012,-0.4779606137220766
2023-05-06,12,Florida,22610726,128.0,2022/2023,30,2023,18,0.547658833362606,454.4161849710983,664.1053171709012,-0.4915126810934691
2023-05-13,12,Florida,22610726,132.0,2022/2023,31,2023,19,0.564773171905187,454.4161849710983,664.1053171709012,-0.48548954003951683
2023-05-20,12,Florida,22610726,140.0,2022/2023,32,2023,20,0.59900184899035,454.4161849710983,664.1053171709012,-0.47344325793161246
2022-10-08,13,Georgia,11029227,109.0,2022/2023,0,2022,40,0.974878717038143,149.76,253.90279975639876,-0.16053387374659217
2022-10-15,13,Georgia,11029227,144.0,2022/2023,1,2022,41,1.28791316746323,149.76,253.90279975639876,-0.022685846731608676
2022-10-22,13,Georgia,11029227,137.0,2022/2023,2,2022,42,1.22530627737822,149.76,253.90279975639876,-0.050255452134605375
2022-10-29,13,Georgia,11029227,216.0,2022/2023,3,2022,43,1.93186975119485,149.76,253.90279975639876,0.26088723741350023
2022-11-05,13,Georgia,11029227,250.0,2022/2023,4,2022,44,2.23596036017923,149.76,253.90279975639876,0.39479674937091275
2022-11-12,13,Georgia,11029227,263.0,2022/2023,5,2022,45,2.35223029890855,149.76,253.90279975639876,0.4459974451193352
2022-11-19,13,Georgia,11029227,236.0,2022/2023,6,2022,46,2.11074658000919,149.76,253.90279975639876,0.33965753856491937
2022-11-26,13,Georgia,11029227,258.0,2022/2023,7,2022,47,2.30751109170496,149.76,253.90279975639876,0.4263048698314804
2022-12-03,13,Georgia,11029227,342.0,2022/2023,8,2022,48,3.05879377272518,149.76,253.90279975639876,0.7571401346674408
2022-12-10,13,Georgia,11029227,209.0,2022/2023,9,2022,49,1.86926286110983,149.76,253.90279975639876,0.2333176320105035
2022-12-17,13,Georgia,11029227,179.0,2022/2023,10,2022,50,1.60094761788833,149.76,253.90279975639876,0.11516218028337481
2022-12-24,13,Georgia,11029227,158.0,2022/2023,11,2022,51,1.41312694763327,149.76,253.90279975639876,0.03245336407438472
2022-12-31,13,Georgia,11029227,184.0,2022/2023,12,2022,52,1.64566682509191,149.76,253.90279975639876,0.13485475557122958
2023-01-07,13,Georgia,11029227,189.0,2022/2023,13,2023,1,1.6903860322955,149.76,253.90279975639876,0.15454733085908437
2023-01-14,13,Georgia,11029227,108.0,2022/2023,14,2023,2,0.965934875597426,149.76,253.90279975639876,-0.16447238880416312
2023-01-21,13,Georgia,11029227,80.0,2022/2023,15,2023,3,0.715507315257353,149.76,253.90279975639876,-0.2747508104161499
2023-01-28,13,Georgia,11029227,71.0,2022/2023,16,2023,4,0.635012742290901,149.76,253.90279975639876,-0.3101974459342885
2023-02-04,13,Georgia,11029227,204.0,2022/2023,17,2023,5,1.82454365390625,149.76,253.90279975639876,0.21362505672264873
2023-02-11,13,Georgia,11029227,83.0,2022/2023,18,2023,6,0.742338839579504,149.76,253.90279975639876,-0.262935265243437
2023-02-18,13,Georgia,11029227,75.0,2022/2023,19,2023,7,0.670788108053768,149.76,253.90279975639876,-0.2944433857040047
2023-02-25,13,Georgia,11029227,60.0,2022/2023,20,2023,8,0.536630486443015,149.76,253.90279975639876,-0.35352111156756905
2023-03-04,13,Georgia,11029227,54.0,2022/2023,21,2023,9,0.482967437798713,149.76,253.90279975639876,-0.3771522019129948
2023-03-11,13,Georgia,11029227,51.0,2022/2023,22,2023,10,0.456135913476562,149.76,253.90279975639876,-0.38896774708570764
2023-03-18,13,Georgia,11029227,54.0,2022/2023,23,2023,11,0.482967437798713,149.76,253.90279975639876,-0.3771522019129948
2023-03-25,13,Georgia,11029227,62.0,2022/2023,24,2023,12,0.554518169324448,149.76,253.90279975639876,-0.34564408145242714
2023-04-01,13,Georgia,11029227,53.0,2022/2023,25,2023,13,0.474023596357996,149.76,253.90279975639876,-0.38109071697056573
2023-04-08,13,Georgia,11029227,49.0,2022/2023,26,2023,14,0.438248230595129,149.76,253.90279975639876,-0.3968447772008496
2023-04-15,13,Georgia,11029227,29.0,2022/2023,27,2023,15,0.25937140178079,149.76,253.90279975639876,-0.4756150783522687
2023-04-22,13,Georgia,11029227,44.0,2022/2023,28,2023,16,0.393529023391544,149.76,253.90279975639876,-0.4165373524887044
2023-04-29,13,Georgia,11029227,43.0,2022/2023,29,2023,17,0.384585181950827,149.76,253.90279975639876,-0.4204758675462753
2023-05-06,13,Georgia,11029227,33.0,2022/2023,30,2023,18,0.295146767543658,149.76,253.90279975639876,-0.4598610181219849
2023-05-13,13,Georgia,11029227,50.0,2022/2023,31,2023,19,0.447192072035845,149.76,253.90279975639876,-0.3929062621432786
2023-05-20,13,Georgia,11029227,30.0,2022/2023,32,2023,20,0.268315243221507,149.76,253.90279975639876,-0.47167656329469776
2022-10-08,15,Hawaii,1435138,5.0,2022/2023,0,2022,40,0.345746556710042,13.895953757225433,22.20937984951797,-0.4005493992853884
2022-10-15,15,Hawaii,1435138,6.0,2022/2023,1,2022,41,0.41489586805205,13.895953757225433,22.20937984951797,-0.3555233784430413
2022-10-22,15,Hawaii,1435138,3.0,2022/2023,2,2022,42,0.207447934026025,13.895953757225433,22.20937984951797,-0.4906014409700826
2022-10-29,15,Hawaii,1435138,7.0,2022/2023,3,2022,43,0.484045179394058,13.895953757225433,22.20937984951797,-0.3104973576006942
2022-11-05,15,Hawaii,1435138,7.0,2022/2023,4,2022,44,0.484045179394058,13.895953757225433,22.20937984951797,-0.3104973576006942
2022-11-12,15,Hawaii,1435138,21.0,2022/2023,5,2022,45,1.45213553818218,13.895953757225433,22.20937984951797,0.31986693419216533
2022-11-19,15,Hawaii,1435138,15.0,2022/2023,6,2022,46,1.03723967013013,13.895953757225433,22.20937984951797,0.04971080913808267
2022-11-26,15,Hawaii,1435138,12.0,2022/2023,7,2022,47,0.8297917361041,13.895953757225433,22.20937984951797,-0.08536725338895866
2022-12-03,15,Hawaii,1435138,9.0,2022/2023,8,2022,48,0.622343802078075,13.895953757225433,22.20937984951797,-0.220445315916
2022-12-10,15,Hawaii,1435138,13.0,2022/2023,9,2022,49,0.898941047446108,13.895953757225433,22.20937984951797,-0.04034123254661155
2022-12-17,15,Hawaii,1435138,14.0,2022/2023,10,2022,50,0.968090358788117,13.895953757225433,22.20937984951797,0.00468478829573556
2022-12-24,15,Hawaii,1435138,29.0,2022/2023,11,2022,51,2.00533002891824,13.895953757225433,22.20937984951797,0.6800751009309423
2022-12-31,15,Hawaii,1435138,34.0,2022/2023,12,2022,52,2.35107658562828,13.895953757225433,22.20937984951797,0.9052052051426777
2023-01-07,15,Hawaii,1435138,10.0,2022/2023,13,2023,1,0.691493113420083,13.895953757225433,22.20937984951797,-0.1754192950736529
2023-01-14,15,Hawaii,1435138,9.0,2022/2023,14,2023,2,0.622343802078075,13.895953757225433,22.20937984951797,-0.220445315916
2023-01-21,15,Hawaii,1435138,0.0,2022/2023,15,2023,3,0.0,13.895953757225433,22.20937984951797,-0.625679503497124
2023-01-28,15,Hawaii,1435138,9.0,2022/2023,16,2023,4,0.622343802078075,13.895953757225433,22.20937984951797,-0.220445315916
2023-02-04,15,Hawaii,1435138,8.0,2022/2023,17,2023,5,0.553194490736067,13.895953757225433,22.20937984951797,-0.2654713367583471
2023-02-11,15,Hawaii,1435138,10.0,2022/2023,18,2023,6,0.691493113420083,13.895953757225433,22.20937984951797,-0.1754192950736529
2023-02-18,15,Hawaii,1435138,4.0,2022/2023,19,2023,7,0.276597245368033,13.895953757225433,22.20937984951797,-0.44557542012773554
2023-02-25,15,Hawaii,1435138,5.0,2022/2023,20,2023,8,0.345746556710042,13.895953757225433,22.20937984951797,-0.4005493992853884
2023-03-04,15,Hawaii,1435138,1.0,2022/2023,21,2023,9,0.0691493113420083,13.895953757225433,22.20937984951797,-0.5806534826547769
2023-03-11,15,Hawaii,1435138,3.0,2022/2023,22,2023,10,0.207447934026025,13.895953757225433,22.20937984951797,-0.4906014409700826
2023-03-18,15,Hawaii,1435138,4.0,2022/2023,23,2023,11,0.276597245368033,13.895953757225433,22.20937984951797,-0.44557542012773554
2023-03-25,15,Hawaii,1435138,1.0,2022/2023,24,2023,12,0.0691493113420083,13.895953757225433,22.20937984951797,-0.5806534826547769
2023-04-01,15,Hawaii,1435138,7.0,2022/2023,25,2023,13,0.484045179394058,13.895953757225433,22.20937984951797,-0.3104973576006942
2023-04-08,15,Hawaii,1435138,3.0,2022/2023,26,2023,14,0.207447934026025,13.895953757225433,22.20937984951797,-0.4906014409700826
2023-04-15,15,Hawaii,1435138,1.0,2022/2023,27,2023,15,0.0691493113420083,13.895953757225433,22.20937984951797,-0.5806534826547769
2023-04-22,15,Hawaii,1435138,2.0,2022/2023,28,2023,16,0.138298622684017,13.895953757225433,22.20937984951797,-0.5356274618124298
2023-04-29,15,Hawaii,1435138,1.0,2022/2023,29,2023,17,0.0691493113420083,13.895953757225433,22.20937984951797,-0.5806534826547769
2023-05-06,15,Hawaii,1435138,0.0,2022/2023,30,2023,18,0.0,13.895953757225433,22.20937984951797,-0.625679503497124
2023-05-13,15,Hawaii,1435138,1.0,2022/2023,31,2023,19,0.0691493113420083,13.895953757225433,22.20937984951797,-0.5806534826547769
2023-05-20,15,Hawaii,1435138,3.0,2022/2023,32,2023,20,0.207447934026025,13.895953757225433,22.20937984951797,-0.4906014409700826
2022-10-08,16,Idaho,1964726,1.0,2022/2023,0,2022,40,0.0499595577380111,35.293103448275865,60.45205675603998,-0.567277695557472
2022-10-15,16,Idaho,1964726,1.0,2022/2023,1,2022,41,0.0499595577380111,35.293103448275865,60.45205675603998,-0.567277695557472
2022-10-22,16,Idaho,1964726,1.0,2022/2023,2,2022,42,0.0499595577380111,35.293103448275865,60.45205675603998,-0.567277695557472
2022-10-29,16,Idaho,1964726,1.0,2022/2023,3,2022,43,0.0499595577380111,35.293103448275865,60.45205675603998,-0.567277695557472
2022-11-05,16,Idaho,1964726,16.0,2022/2023,4,2022,44,0.799352923808177,35.293103448275865,60.45205675603998,-0.3191471801552595
2022-11-12,16,Idaho,1964726,11.0,2022/2023,5,2022,45,0.549555135118122,35.293103448275865,60.45205675603998,-0.40185735195599703
2022-11-19,16,Idaho,1964726,56.0,2022/2023,6,2022,46,2.79773523332862,35.293103448275865,60.45205675603998,0.34253419425064036
2022-11-26,16,Idaho,1964726,141.0,2022/2023,7,2022,47,7.04429764105956,35.293103448275865,60.45205675603998,1.7486071148631774
2022-12-03,16,Idaho,1964726,183.0,2022/2023,8,2022,48,9.14259906605603,35.293103448275865,60.45205675603998,2.4433725579893726
2022-12-10,16,Idaho,1964726,185.0,2022/2023,9,2022,49,9.24251818153205,35.293103448275865,60.45205675603998,2.4764566267096675
2022-12-17,16,Idaho,1964726,286.0,2022/2023,10,2022,50,14.2884335130712,35.293103448275865,60.45205675603998,4.147202097084564
2022-12-24,16,Idaho,1964726,203.0,2022/2023,11,2022,51,10.1417902208162,35.293103448275865,60.45205675603998,2.7742132451923225
2022-12-31,16,Idaho,1964726,223.0,2022/2023,12,2022,52,11.1409813755765,35.293103448275865,60.45205675603998,3.1050539323952724
2023-01-07,16,Idaho,1964726,112.0,2022/2023,13,2023,1,5.59547046665724,35.293103448275865,60.45205675603998,1.2688881184189
2023-01-14,16,Idaho,1964726,46.0,2022/2023,14,2023,2,2.29813965594851,35.293103448275865,60.45205675603998,0.1771138506491654
2023-01-21,16,Idaho,1964726,35.0,2022/2023,15,2023,3,1.74858452083039,35.293103448275865,60.45205675603998,-0.00484852731245707
2023-01-28,16,Idaho,1964726,17.0,2022/2023,16,2023,4,0.849312481546188,35.293103448275865,60.45205675603998,-0.302605145795112
2023-02-04,16,Idaho,1964726,3.0,2022/2023,17,2023,5,0.149878673214033,35.293103448275865,60.45205675603998,-0.534193626837177
