date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate,hosps_pop_norm
2024-01-06,54,West Virginia,1770071,169.0,2023/2024,13,2024,1,9.54813588183815,9.547639614456143
2024-01-13,54,West Virginia,1770071,136.0,2023/2024,14,2024,2,7.68370698183425,7.683307618733937
2024-01-20,54,West Virginia,1770071,145.0,2023/2024,15,2024,3,8.19218759092622,8.191761799385448
2024-01-27,54,West Virginia,1770071,136.0,2023/2024,16,2024,4,7.68370698183425,7.683307618733937
2024-02-03,54,West Virginia,1770071,127.0,2023/2024,17,2024,5,7.17522637274228,7.174853438082427
2024-02-10,54,West Virginia,1770071,131.0,2023/2024,18,2024,6,7.40121775456093,7.400833073927543
2024-02-17,54,West Virginia,1770071,184.0,2023/2024,19,2024,7,10.3956035636581,10.395063248875328
2024-02-24,54,West Virginia,1770071,163.0,2023/2024,20,2024,8,9.20914880911016,9.208670160688468
2024-03-02,54,West Virginia,1770071,181.0,2023/2024,21,2024,9,10.2261100272941,10.22557852199149
2024-03-09,54,West Virginia,1770071,143.0,2023/2024,22,2024,10,8.07919190001689,8.07877198146289
2024-03-16,54,West Virginia,1770071,101.0,2023/2024,23,2024,11,5.70628239092102,5.705985805089174
2024-03-23,54,West Virginia,1770071,80.0,2023/2024,24,2024,12,4.51982763637309,4.5195927169023165
2024-03-30,54,West Virginia,1770071,71.0,2023/2024,25,2024,13,4.01134702728111,4.011138536250805
2024-04-06,54,West Virginia,1770071,68.0,2023/2024,26,2024,14,3.84185349091712,3.8416538093669685
2024-04-13,54,West Virginia,1770071,22.0,2023/2024,27,2024,15,1.2429526000026,1.242887997148137
2024-04-20,54,West Virginia,1770071,13.0,2023/2024,28,2024,16,0.734471990910627,0.7344338164966264
2024-04-27,54,West Virginia,1770071,22.0,2023/2024,29,2024,17,1.2429526000026,1.242887997148137
2024-05-04,54,West Virginia,1770071,7.0,2023/2024,30,2024,18,0.395484918182645,0.39546436272895263
2024-05-11,54,West Virginia,1770071,0.0,2023/2024,31,2024,19,0.0,0.0
2024-05-18,54,West Virginia,1770071,0.0,2023/2024,32,2024,20,0.0,0.0
2023-10-07,55,Wisconsin,5910955,10.0,2023/2024,0,2023,40,0.16775779130092,0.16917740026780784
2023-10-14,55,Wisconsin,5910955,3.0,2023/2024,1,2023,41,0.0503273373902759,0.050753220080342346
2023-10-21,55,Wisconsin,5910955,4.0,2023/2024,2,2023,42,0.0671031165203679,0.06767096010712313
2023-10-28,55,Wisconsin,5910955,7.0,2023/2024,3,2023,43,0.117430453910644,0.11842418018746548
2023-11-04,55,Wisconsin,5910955,16.0,2023/2024,4,2023,44,0.268412466081472,0.27068384042849253
2023-11-11,55,Wisconsin,5910955,20.0,2023/2024,5,2023,45,0.335515582601839,0.3383548005356157
2023-11-18,55,Wisconsin,5910955,15.0,2023/2024,6,2023,46,0.25163668695138,0.25376610040171177
2023-11-25,55,Wisconsin,5910955,34.0,2023/2024,7,2023,47,0.570376490423127,0.5752031609105466
2023-12-02,55,Wisconsin,5910955,59.0,2023/2024,8,2023,48,0.989770968675426,0.9981466615800662
2023-12-09,55,Wisconsin,5910955,97.0,2023/2024,9,2023,49,1.62725057561892,1.6410207825977359
2023-12-16,55,Wisconsin,5910955,122.0,2023/2024,10,2023,50,2.04664505387122,2.0639642832672553
2023-12-23,55,Wisconsin,5910955,187.0,2023/2024,11,2023,51,3.1370706973272,3.1636173850080063
2023-12-30,55,Wisconsin,5910955,297.0,2023/2024,12,2023,52,4.98240640163732,5.024568787953893
2024-01-06,55,Wisconsin,5910955,248.0,2023/2024,13,2024,1,4.16039322426281,4.195599526641634
2024-01-13,55,Wisconsin,5910955,265.0,2023/2024,14,2024,2,4.44558146947437,4.483201107096908
2024-01-20,55,Wisconsin,5910955,175.0,2023/2024,15,2024,3,2.9357613477661,2.960604504686637
2024-01-27,55,Wisconsin,5910955,141.0,2023/2024,16,2024,4,2.36538485734297,2.3854013437760906
2024-02-03,55,Wisconsin,5910955,175.0,2023/2024,17,2024,5,2.9357613477661,2.960604504686637
2024-02-10,55,Wisconsin,5910955,178.0,2023/2024,18,2024,6,2.98608868515637,3.011357724766979
2024-02-17,55,Wisconsin,5910955,209.0,2023/2024,19,2024,7,3.50613783818922,3.5358076655971837
2024-02-24,55,Wisconsin,5910955,213.0,2023/2024,20,2024,8,3.57324095470959,3.6034786257043065
2024-03-02,55,Wisconsin,5910955,200.0,2023/2024,21,2024,9,3.35515582601839,3.3835480053561566
2024-03-09,55,Wisconsin,5910955,197.0,2023/2024,22,2024,10,3.30482848862812,3.3327947852758144
2024-03-16,55,Wisconsin,5910955,183.0,2023/2024,23,2024,11,3.06996758080683,3.0959464249008835
2024-03-23,55,Wisconsin,5910955,132.0,2023/2024,24,2024,12,2.21440284517214,2.2331416835350635
2024-03-30,55,Wisconsin,5910955,126.0,2023/2024,25,2024,13,2.11374817039159,2.1316352433743786
2024-04-06,55,Wisconsin,5910955,124.0,2023/2024,26,2024,14,2.0801966121314,2.097799763320817
2024-04-13,55,Wisconsin,5910955,77.0,2023/2024,27,2024,15,1.29173499301708,1.3026659820621203
2024-04-20,55,Wisconsin,5910955,66.0,2023/2024,28,2024,16,1.10720142258607,1.1165708417675317
2024-04-27,55,Wisconsin,5910955,37.0,2023/2024,29,2024,17,0.620703827813403,0.625956380990889
2024-05-04,55,Wisconsin,5910955,15.0,2023/2024,30,2024,18,0.25163668695138,0.25376610040171177
2024-05-11,55,Wisconsin,5910955,10.0,2023/2024,31,2024,19,0.16775779130092,0.16917740026780784
2024-05-18,55,Wisconsin,5910955,11.0,2023/2024,32,2024,20,0.184533570431012,0.18609514029458862
2023-10-07,56,Wyoming,584057,6.0,2023/2024,0,2023,40,1.02107151244516,1.027296993272917
2023-10-14,56,Wyoming,584057,4.0,2023/2024,1,2023,41,0.680714341630107,0.6848646621819446
2023-10-21,56,Wyoming,584057,4.0,2023/2024,2,2023,42,0.680714341630107,0.6848646621819446
2023-10-28,56,Wyoming,584057,0.0,2023/2024,3,2023,43,0.0,0.0
2023-11-04,56,Wyoming,584057,1.0,2023/2024,4,2023,44,0.170178585407527,0.17121616554548616
2023-11-11,56,Wyoming,584057,5.0,2023/2024,5,2023,45,0.850892927037633,0.8560808277274308
2023-11-18,56,Wyoming,584057,9.0,2023/2024,6,2023,46,1.53160726866774,1.5409454899093753
2023-11-25,56,Wyoming,584057,23.0,2023/2024,7,2023,47,3.91410746437311,3.9379718075461816
2023-12-02,56,Wyoming,584057,18.0,2023/2024,8,2023,48,3.06321453733548,3.0818909798187506
2023-12-09,56,Wyoming,584057,37.0,2023/2024,9,2023,49,6.29660766007849,6.334998125182988
2023-12-16,56,Wyoming,584057,34.0,2023/2024,10,2023,50,5.78607190385591,5.821349628546529
2023-12-23,56,Wyoming,584057,26.0,2023/2024,11,2023,51,4.42464322059569,4.45162030418264
2023-12-30,56,Wyoming,584057,72.0,2023/2024,12,2023,52,12.2528581493419,12.327563919275002
2024-01-06,56,Wyoming,584057,82.0,2023/2024,13,2024,1,13.9546440034172,14.039725574729864
2024-01-13,56,Wyoming,584057,56.0,2023/2024,14,2024,2,9.53000078282149,9.588105270547224
2024-01-20,56,Wyoming,584057,23.0,2023/2024,15,2024,3,3.91410746437311,3.9379718075461816
2024-01-27,56,Wyoming,584057,40.0,2023/2024,16,2024,4,6.80714341630107,6.848646621819446
2024-02-03,56,Wyoming,584057,39.0,2023/2024,17,2024,5,6.63696483089354,6.67743045627396
2024-02-10,56,Wyoming,584057,33.0,2023/2024,18,2024,6,5.61589331844838,5.650133463001043
2024-02-17,56,Wyoming,584057,44.0,2023/2024,19,2024,7,7.48785775793117,7.533511284001391
2024-02-24,56,Wyoming,584057,27.0,2023/2024,20,2024,8,4.59482180600322,4.622836469728126
2024-03-02,56,Wyoming,584057,25.0,2023/2024,21,2024,9,4.25446463518817,4.280404138637154
2024-03-09,56,Wyoming,584057,15.0,2023/2024,22,2024,10,2.5526787811129,2.5682424831822925
2024-03-16,56,Wyoming,584057,11.0,2023/2024,23,2024,11,1.87196443948279,1.8833778210003478
2024-03-23,56,Wyoming,584057,5.0,2023/2024,24,2024,12,0.850892927037633,0.8560808277274308
2024-03-30,56,Wyoming,584057,11.0,2023/2024,25,2024,13,1.87196443948279,1.8833778210003478
2024-04-06,56,Wyoming,584057,7.0,2023/2024,26,2024,14,1.19125009785269,1.198513158818403
2024-04-13,56,Wyoming,584057,6.0,2023/2024,27,2024,15,1.02107151244516,1.027296993272917
2024-04-20,56,Wyoming,584057,2.0,2023/2024,28,2024,16,0.340357170815053,0.3424323310909723
2024-04-27,56,Wyoming,584057,4.0,2023/2024,29,2024,17,0.680714341630107,0.6848646621819446
2024-05-04,56,Wyoming,584057,4.0,2023/2024,30,2024,18,0.680714341630107,0.6848646621819446
2024-05-11,56,Wyoming,584057,0.0,2023/2024,31,2024,19,0.0,0.0
2024-05-18,56,Wyoming,584057,1.0,2023/2024,32,2024,20,0.170178585407527,0.17121616554548616
2023-10-07,72,Puerto Rico,3205691,109.0,2023/2024,0,2023,40,3.40274623473642,3.4002029515633287
2023-10-14,72,Puerto Rico,3205691,103.0,2023/2024,1,2023,41,3.21543910254909,3.2130358166148887
2023-10-21,72,Puerto Rico,3205691,111.0,2023/2024,2,2023,42,3.46518194546553,3.4625919965461422
2023-10-28,72,Puerto Rico,3205691,164.0,2023/2024,3,2023,43,5.11972827978691,5.1159016885906965
2023-11-04,72,Puerto Rico,3205691,144.0,2023/2024,4,2023,44,4.49537117249582,4.492011238762563
2023-11-11,72,Puerto Rico,3205691,148.0,2023/2024,5,2023,45,4.62024259395404,4.616789328728189
2023-11-18,72,Puerto Rico,3205691,110.0,2023/2024,6,2023,46,3.43396409010097,3.4313974740547355
2023-11-25,72,Puerto Rico,3205691,117.0,2023/2024,7,2023,47,3.65248907765285,3.6497591314945823
2023-12-02,72,Puerto Rico,3205691,89.0,2023/2024,8,2023,48,2.77838912744533,2.776312501735195
2023-12-09,72,Puerto Rico,3205691,48.0,2023/2024,9,2023,49,1.49845705749861,1.497337079587521
2023-12-16,72,Puerto Rico,3205691,57.0,2023/2024,10,2023,50,1.7794177557796,1.7780877820101813
2023-12-23,72,Puerto Rico,3205691,59.0,2023/2024,11,2023,51,1.8418534665087,1.8404768269929945
2023-12-30,72,Puerto Rico,3205691,63.0,2023/2024,12,2023,52,1.96672488796692,1.9652549169586213
2024-01-06,72,Puerto Rico,3205691,51.0,2023/2024,13,2024,1,1.59211062359227,1.590920647061741
2024-01-13,72,Puerto Rico,3205691,61.0,2023/2024,14,2024,2,1.90428917723781,1.9028658719758078
2024-01-20,72,Puerto Rico,3205691,50.0,2023/2024,15,2024,3,1.56089276822772,1.5597261245703344
2024-01-27,72,Puerto Rico,3205691,51.0,2023/2024,16,2024,4,1.59211062359227,1.590920647061741
2024-02-03,72,Puerto Rico,3205691,34.0,2023/2024,17,2024,5,1.06140708239485,1.0606137647078273
2024-02-10,72,Puerto Rico,3205691,68.0,2023/2024,18,2024,6,2.12281416478969,2.1212275294156546
2024-02-17,72,Puerto Rico,3205691,52.0,2023/2024,19,2024,7,1.62332847895682,1.6221151695531477
2024-02-24,72,Puerto Rico,3205691,52.0,2023/2024,20,2024,8,1.62332847895682,1.6221151695531477
2024-03-02,72,Puerto Rico,3205691,43.0,2023/2024,21,2024,9,1.34236778067584,1.3413644671304876
2024-03-09,72,Puerto Rico,3205691,52.0,2023/2024,22,2024,10,1.62332847895682,1.6221151695531477
2024-03-16,72,Puerto Rico,3205691,63.0,2023/2024,23,2024,11,1.96672488796692,1.9652549169586213
2024-03-23,72,Puerto Rico,3205691,50.0,2023/2024,24,2024,12,1.56089276822772,1.5597261245703344
2024-03-30,72,Puerto Rico,3205691,47.0,2023/2024,25,2024,13,1.46723920213405,1.4661425570961142
2024-04-06,72,Puerto Rico,3205691,39.0,2023/2024,26,2024,14,1.21749635921762,1.2165863771648608
2024-04-13,72,Puerto Rico,3205691,43.0,2023/2024,27,2024,15,1.34236778067584,1.3413644671304876
2024-04-20,72,Puerto Rico,3205691,36.0,2023/2024,28,2024,16,1.12384279312396,1.1230028096906408
2024-04-27,72,Puerto Rico,3205691,44.0,2023/2024,29,2024,17,1.37358563604039,1.3725589896218942
2024-05-04,72,Puerto Rico,3205691,32.0,2023/2024,30,2024,18,0.998971371665738,0.998224719725014
2024-05-11,72,Puerto Rico,3205691,28.0,2023/2024,31,2024,19,0.874099950207521,0.8734466297593872
2024-05-18,72,Puerto Rico,3205691,17.0,2023/2024,32,2024,20,0.530703541197423,0.5303068823539137
2023-10-07,US,US,334914895,1108.0,2023/2024,0,2023,40,0.325776008154138,0.33083031436986404
2023-10-14,US,US,334914895,1214.0,2023/2024,1,2023,41,0.356942304963108,0.3624801458890027
2023-10-21,US,US,334914895,1465.0,2023/2024,2,2023,42,0.430741743633405,0.43742455825979315
2023-10-28,US,US,334914895,1613.0,2023/2024,3,2023,43,0.474256950498759,0.4816148890600999
2023-11-04,US,US,334914895,2011.0,2023/2024,4,2023,44,0.591277574366401,0.6004510489149789
2023-11-11,US,US,334914895,2775.0,2023/2024,5,2023,45,0.815910128725391,0.8285687025057515
2023-11-18,US,US,334914895,3491.0,2023/2024,6,2023,46,1.02642964301994,1.0423543569180465
2023-11-25,US,US,334914895,4384.0,2023/2024,7,2023,47,1.28899099255211,1.3089892583009783
2023-12-02,US,US,334914895,5947.0,2023/2024,8,2023,48,1.74854685965042,1.7756749815501638
2023-12-09,US,US,334914895,7487.0,2023/2024,9,2023,49,2.20134022838451,2.2354932885263286
2023-12-16,US,US,334914895,10268.0,2023/2024,10,2023,50,3.01901448711795,3.0658534909293897
2023-12-23,US,US,334914895,15711.0,2023/2024,11,2023,51,4.61937442609176,4.691042481105536
2023-12-30,US,US,334914895,21670.0,2023/2024,12,2023,52,6.37144954575828,6.47030046245032
2024-01-06,US,US,334914895,19508.0,2023/2024,13,2024,1,5.7357746995225,5.824763332786379
2024-01-13,US,US,334914895,15889.0,2023/2024,14,2024,2,4.67171028299738,4.744190311392392
2024-01-20,US,US,334914895,13291.0,2023/2024,15,2024,3,3.90784198950961,3.968470855857277
2024-01-27,US,US,334914895,12984.0,2023/2024,16,2024,4,3.8175773374308,3.8768057777782623
2024-02-03,US,US,334914895,11957.0,2023/2024,17,2024,5,3.51561708438541,3.57016071202208
2024-02-10,US,US,334914895,11626.0,2023/2024,18,2024,6,3.41829591227438,3.4713296343538262
2024-02-17,US,US,334914895,11115.0,2023/2024,19,2024,7,3.2680508399217,3.3187535597662805
2024-02-24,US,US,334914895,10856.0,2023/2024,20,2024,8,3.19189922790733,3.241420480865744
2024-03-02,US,US,334914895,10803.0,2023/2024,21,2024,9,3.17631607950285,3.2255955651061745
2024-03-09,US,US,334914895,9411.0,2023/2024,22,2024,10,2.76703791763411,2.8099675889303164
2024-03-16,US,US,334914895,7320.0,2023/2024,23,2024,11,2.15223860982698,2.185629874717874
2024-03-23,US,US,334914895,6046.0,2023/2024,24,2024,12,1.77765500478332,1.8052347298557743
2024-03-30,US,US,334914895,5574.0,2023/2024,25,2024,13,1.638876777483,1.664303404600742
2024-04-06,US,US,334914895,5068.0,2023/2024,26,2024,14,1.49010181347037,1.5132202465942879
2024-04-13,US,US,334914895,4072.0,2023/2024,27,2024,15,1.19725623213326,1.2158312636408721
2024-04-20,US,US,334914895,2942.0,2023/2024,28,2024,16,0.865011747282919,0.8784321163142058
2024-04-27,US,US,334914895,2420.0,2023/2024,29,2024,17,0.711532436582143,0.722571625248259
2024-05-04,US,US,334914895,1485.0,2023/2024,30,2024,18,0.436622176993588,0.44339622458415895
2024-05-11,US,US,334914895,852.0,2023/2024,31,2024,19,0.250506461143796,0.2543929854179821
2024-05-18,US,US,334914895,681.0,2023/2024,32,2024,20,0.200228755914231,0.2033352383446547
2024-10-05,01,Alabama,5108468,0.0,2024/2025,0,2024,40,0.0,0.0
2024-10-12,01,Alabama,5108468,2.0,2024/2025,1,2024,41,0.0387769817509707,0.03915068079118828
2024-10-19,01,Alabama,5108468,6.0,2024/2025,2,2024,42,0.116330945252912,0.11745204237356484
2024-10-26,01,Alabama,5108468,9.0,2024/2025,3,2024,43,0.174496417879368,0.17617806356034726
2024-11-02,01,Alabama,5108468,13.0,2024/2025,4,2024,44,0.25205038138131,0.2544794251427238
2024-11-09,01,Alabama,5108468,32.0,2024/2025,5,2024,45,0.620431708015532,0.6264108926590125
2024-11-16,01,Alabama,5108468,44.0,2024/2025,6,2024,46,0.853093598521356,0.8613149774061422
2024-11-23,01,Alabama,5108468,50.0,2024/2025,7,2024,47,0.969424543774268,0.9787670197797069
2024-11-30,01,Alabama,5108468,65.0,2024/2025,8,2024,48,1.26025190690655,1.272397125713619
2024-12-07,01,Alabama,5108468,102.0,2024/2025,9,2024,49,1.97762606929951,1.9966847203506022
2024-12-14,01,Alabama,5108468,193.0,2024/2025,10,2024,50,3.74197873896868,3.778040696349669
2024-12-21,01,Alabama,5108468,432.0,2024/2025,11,2024,51,8.37582805820968,8.456547050896669
2024-12-28,01,Alabama,5108468,661.0,2024/2025,12,2024,52,12.8157924686958,12.939300001487727
2025-01-04,01,Alabama,5108468,684.0,2024/2025,13,2025,1,13.261727758832,13.389532830586392
2025-01-11,01,Alabama,5108468,473.0,2024/2025,14,2025,2,9.17075618410458,9.259136007116028
2025-01-18,01,Alabama,5108468,488.0,2024/2025,15,2025,3,9.46158354723686,9.55276611304994
2025-01-25,01,Alabama,5108468,626.0,2024/2025,16,2025,4,12.1371952880538,12.254163087641931
2025-02-01,01,Alabama,5108468,734.0,2024/2025,17,2025,5,14.2311523026063,14.368299850366098
2025-02-08,01,Alabama,5108468,660.0,2024/2025,18,2025,6,12.7964039778203,12.919724661092133
2025-02-15,01,Alabama,5108468,415.0,2024/2025,19,2025,7,8.04622371332643,8.123766264171568
2025-02-22,01,Alabama,5108468,286.0,2024/2025,20,2025,8,5.54510839038881,5.5985473531399235
2025-03-01,01,Alabama,5108468,329.0,2024/2025,21,2025,9,6.37881349803469,6.440286990150472
2025-03-08,01,Alabama,5108468,314.0,2024/2025,22,2025,10,6.0879861349024,6.14665688421656
2025-03-15,01,Alabama,5108468,272.0,2024/2025,23,2025,11,5.27366951813202,5.324492587601606
2025-03-22,01,Alabama,5108468,192.0,2024/2025,24,2025,12,3.72259024809319,3.758465355954075
2025-03-29,01,Alabama,5108468,169.0,2024/2025,25,2025,13,3.27665495795703,3.3082325268554094
2025-04-05,01,Alabama,5108468,85.0,2024/2025,26,2025,14,1.64802172441626,1.663903933625502
2025-04-12,01,Alabama,5108468,54.0,2024/2025,27,2025,15,1.04697850727621,1.0570683813620836
2025-04-19,01,Alabama,5108468,49.0,2024/2025,28,2025,16,0.950036052898783,0.9591916793841129
2025-04-26,01,Alabama,5108468,35.0,2024/2025,29,2025,17,0.678597180641988,0.6851369138457949
2025-05-03,01,Alabama,5108468,27.0,2024/2025,30,2025,18,0.523489253638105,0.5285341906810418
2025-05-10,01,Alabama,5108468,33.0,2024/2025,31,2025,19,0.639820198891017,0.6459862330546066
2025-05-17,01,Alabama,5108468,37.0,2024/2025,32,2025,20,0.717374162392959,0.7242875946369831
2024-10-05,02,Alaska,733406,1.0,2024/2025,0,2024,40,0.135110851698276,0.13635012530576515
2024-10-12,02,Alaska,733406,1.0,2024/2025,1,2024,41,0.135110851698276,0.13635012530576515
2024-10-19,02,Alaska,733406,1.0,2024/2025,2,2024,42,0.135110851698276,0.13635012530576515
2024-10-26,02,Alaska,733406,3.0,2024/2025,3,2024,43,0.405332555094828,0.4090503759172955
2024-11-02,02,Alaska,733406,8.0,2024/2025,4,2024,44,1.08088681358621,1.0908010024461212
2024-11-09,02,Alaska,733406,6.0,2024/2025,5,2024,45,0.810665110189655,0.818100751834591
2024-11-16,02,Alaska,733406,9.0,2024/2025,6,2024,46,1.21599766528448,1.2271511277518865
2024-11-23,02,Alaska,733406,7.0,2024/2025,7,2024,47,0.945775961887931,0.954450877140356
2024-11-30,02,Alaska,733406,10.0,2024/2025,8,2024,48,1.35110851698276,1.3635012530576516
2024-12-07,02,Alaska,733406,18.0,2024/2025,9,2024,49,2.43199533056897,2.454302255503773
2024-12-14,02,Alaska,733406,27.0,2024/2025,10,2024,50,3.64799299585345,3.681453383255659
2024-12-21,02,Alaska,733406,22.0,2024/2025,11,2024,51,2.97243873736207,2.9997027567268333
2024-12-28,02,Alaska,733406,35.0,2024/2025,12,2024,52,4.72887980943965,4.77225438570178
2025-01-04,02,Alaska,733406,64.0,2024/2025,13,2025,1,8.64709450868965,8.72640801956897
2025-01-11,02,Alaska,733406,45.0,2024/2025,14,2025,2,6.07998832642241,6.135755638759432
2025-01-18,02,Alaska,733406,33.0,2024/2025,15,2025,3,4.4586581060431,4.49955413509025
2025-01-25,02,Alaska,733406,29.0,2024/2025,16,2025,4,3.91821469925,3.9541536338671897
2025-02-01,02,Alaska,733406,30.0,2024/2025,17,2025,5,4.05332555094828,4.090503759172955
2025-02-08,02,Alaska,733406,26.0,2024/2025,18,2025,6,3.51288214415517,3.545103257949894
2025-02-15,02,Alaska,733406,53.0,2024/2025,19,2025,7,7.16087514000862,7.226556641205553
2025-02-22,02,Alaska,733406,52.0,2024/2025,20,2025,8,7.02576428831034,7.090206515899788
2025-03-01,02,Alaska,733406,57.0,2024/2025,21,2025,9,7.70131854680172,7.771957142428614
2025-03-08,02,Alaska,733406,62.0,2024/2025,22,2025,10,8.3768728052931,8.45370776895744
2025-03-15,02,Alaska,733406,31.0,2024/2025,23,2025,11,4.18843640264655,4.22685388447872
2025-03-22,02,Alaska,733406,26.0,2024/2025,24,2025,12,3.51288214415517,3.545103257949894
2025-03-29,02,Alaska,733406,32.0,2024/2025,25,2025,13,4.32354725434483,4.363204009784485
2025-04-05,02,Alaska,733406,17.0,2024/2025,26,2025,14,2.29688447887069,2.3179521301980075
2025-04-12,02,Alaska,733406,16.0,2024/2025,27,2025,15,2.16177362717241,2.1816020048922424
2025-04-19,02,Alaska,733406,12.0,2024/2025,28,2025,16,1.62133022037931,1.636201503669182
2025-04-26,02,Alaska,733406,9.0,2024/2025,29,2025,17,1.21599766528448,1.2271511277518865
2025-05-03,02,Alaska,733406,9.0,2024/2025,30,2025,18,1.21599766528448,1.2271511277518865
2025-05-10,02,Alaska,733406,5.0,2024/2025,31,2025,19,0.675554258491379,0.6817506265288258
2025-05-17,02,Alaska,733406,6.0,2024/2025,32,2025,20,0.810665110189655,0.818100751834591
