date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate
2023-11-11,21,Kentucky,4526154,33.0,2023/2024,5,2023,45,0.719209340480676
2023-11-18,21,Kentucky,4526154,18.0,2023/2024,6,2023,46,0.392296003898551
2023-11-25,21,Kentucky,4526154,37.0,2023/2024,7,2023,47,0.806386230235909
2023-12-02,21,Kentucky,4526154,59.0,2023/2024,8,2023,48,1.28585912388969
2023-12-09,21,Kentucky,4526154,48.0,2023/2024,9,2023,49,1.0461226770628
2023-12-16,21,Kentucky,4526154,86.0,2023/2024,10,2023,50,1.87430312973752
2023-12-23,21,Kentucky,4526154,137.0,2023/2024,11,2023,51,2.98580847411675
2023-12-30,21,Kentucky,4526154,261.0,2023/2024,12,2023,52,5.68829205652898
2024-01-06,21,Kentucky,4526154,296.0,2023/2024,13,2024,1,6.45108984188728
2024-01-13,21,Kentucky,4526154,240.0,2023/2024,14,2024,2,5.23061338531401
2024-01-20,21,Kentucky,4526154,197.0,2023/2024,15,2024,3,4.29346182044525
2024-01-27,21,Kentucky,4526154,251.0,2023/2024,16,2024,4,5.4703498321409
2024-02-03,21,Kentucky,4526154,225.0,2023/2024,17,2024,5,4.90370004873188
2024-02-10,21,Kentucky,4526154,284.0,2023/2024,18,2024,6,6.18955917262157
2024-02-17,21,Kentucky,4526154,282.0,2023/2024,19,2024,7,6.14597072774396
2024-02-24,21,Kentucky,4526154,279.0,2023/2024,20,2024,8,6.08058806042753
2024-03-02,21,Kentucky,4526154,280.0,2023/2024,21,2024,9,6.10238228286634
2024-03-09,21,Kentucky,4526154,190.0,2023/2024,22,2024,10,4.14090226337359
2024-03-16,21,Kentucky,4526154,142.0,2023/2024,23,2024,11,3.09477958631079
2024-03-23,21,Kentucky,4526154,129.0,2023/2024,24,2024,12,2.81145469460628
2024-03-30,21,Kentucky,4526154,120.0,2023/2024,25,2024,13,2.615306692657
2024-04-06,21,Kentucky,4526154,102.0,2023/2024,26,2024,14,2.22301068875845
2024-04-13,21,Kentucky,4526154,67.0,2023/2024,27,2024,15,1.46021290340016
2024-04-20,21,Kentucky,4526154,46.0,2023/2024,28,2024,16,1.00253423218518
2024-04-27,21,Kentucky,4526154,25.0,2023/2024,29,2024,17,0.544855560970209
2024-05-04,21,Kentucky,4526154,10.0,2023/2024,30,2024,18,0.217942224388084
2024-05-11,21,Kentucky,4526154,3.0,2023/2024,31,2024,19,0.0653826673164251
2024-05-18,21,Kentucky,4526154,5.0,2023/2024,32,2024,20,0.108971112194042
2023-10-07,22,Louisiana,4573749,19.0,2023/2024,0,2023,40,0.413246508067007
2023-10-14,22,Louisiana,4573749,28.0,2023/2024,1,2023,41,0.608994853993484
2023-10-21,22,Louisiana,4573749,31.0,2023/2024,2,2023,42,0.674244302635643
2023-10-28,22,Louisiana,4573749,46.0,2023/2024,3,2023,43,1.00049154584644
2023-11-04,22,Louisiana,4573749,40.0,2023/2024,4,2023,44,0.86999264856212
2023-11-11,22,Louisiana,4573749,65.0,2023/2024,5,2023,45,1.41373805391344
2023-11-18,22,Louisiana,4573749,96.0,2023/2024,6,2023,46,2.08798235654909
2023-11-25,22,Louisiana,4573749,115.0,2023/2024,7,2023,47,2.50122886461609
2023-12-02,22,Louisiana,4573749,121.0,2023/2024,8,2023,48,2.63172776190041
2023-12-09,22,Louisiana,4573749,158.0,2023/2024,9,2023,49,3.43647096182037
2023-12-16,22,Louisiana,4573749,178.0,2023/2024,10,2023,50,3.87146728610143
2023-12-23,22,Louisiana,4573749,306.0,2023/2024,11,2023,51,6.65544376150021
2023-12-30,22,Louisiana,4573749,381.0,2023/2024,12,2023,52,8.28667997755419
2024-01-06,22,Louisiana,4573749,304.0,2023/2024,13,2024,1,6.61194412907211
2024-01-13,22,Louisiana,4573749,252.0,2023/2024,14,2024,2,5.48095368594135
2024-01-20,22,Louisiana,4573749,141.0,2023/2024,15,2024,3,3.06672408618147
2024-01-27,22,Louisiana,4573749,130.0,2023/2024,16,2024,4,2.82747610782689
2024-02-03,22,Louisiana,4573749,123.0,2023/2024,17,2024,5,2.67522739432852
2024-02-10,22,Louisiana,4573749,97.0,2023/2024,18,2024,6,2.10973217276314
2024-02-17,22,Louisiana,4573749,85.0,2023/2024,19,2024,7,1.8487343781945
2024-02-24,22,Louisiana,4573749,94.0,2023/2024,20,2024,8,2.04448272412098
2024-03-02,22,Louisiana,4573749,77.0,2023/2024,21,2024,9,1.67473584848208
2024-03-09,22,Louisiana,4573749,55.0,2023/2024,22,2024,10,1.19623989177291
2024-03-16,22,Louisiana,4573749,40.0,2023/2024,23,2024,11,0.86999264856212
2024-03-23,22,Louisiana,4573749,33.0,2023/2024,24,2024,12,0.717743935063749
2024-03-30,22,Louisiana,4573749,47.0,2023/2024,25,2024,13,1.02224136206049
2024-04-06,22,Louisiana,4573749,32.0,2023/2024,26,2024,14,0.695994118849696
2024-04-13,22,Louisiana,4573749,30.0,2023/2024,27,2024,15,0.65249448642159
2024-04-20,22,Louisiana,4573749,24.0,2023/2024,28,2024,16,0.521995589137272
2024-04-27,22,Louisiana,4573749,17.0,2023/2024,29,2024,17,0.369746875638901
2024-05-04,22,Louisiana,4573749,9.0,2023/2024,30,2024,18,0.195748345926477
2024-05-11,22,Louisiana,4573749,8.0,2023/2024,31,2024,19,0.173998529712424
2024-05-18,22,Louisiana,4573749,3.0,2023/2024,32,2024,20,0.065249448642159
2023-10-07,23,Maine,1395722,5.0,2023/2024,0,2023,40,0.355868846671772
2023-10-14,23,Maine,1395722,4.0,2023/2024,1,2023,41,0.284695077337418
2023-10-21,23,Maine,1395722,2.0,2023/2024,2,2023,42,0.142347538668709
2023-10-28,23,Maine,1395722,4.0,2023/2024,3,2023,43,0.284695077337418
2023-11-04,23,Maine,1395722,1.0,2023/2024,4,2023,44,0.0711737693343544
2023-11-11,23,Maine,1395722,4.0,2023/2024,5,2023,45,0.284695077337418
2023-11-18,23,Maine,1395722,2.0,2023/2024,6,2023,46,0.142347538668709
2023-11-25,23,Maine,1395722,19.0,2023/2024,7,2023,47,1.35230161735273
2023-12-02,23,Maine,1395722,9.0,2023/2024,8,2023,48,0.64056392400919
2023-12-09,23,Maine,1395722,15.0,2023/2024,9,2023,49,1.06760654001532
2023-12-16,23,Maine,1395722,20.0,2023/2024,10,2023,50,1.42347538668709
2023-12-23,23,Maine,1395722,16.0,2023/2024,11,2023,51,1.13878030934967
2023-12-30,23,Maine,1395722,51.0,2023/2024,12,2023,52,3.62986223605208
2024-01-06,23,Maine,1395722,58.0,2023/2024,13,2024,1,4.12807862139256
2024-01-13,23,Maine,1395722,47.0,2023/2024,14,2024,2,3.34516715871466
2024-01-20,23,Maine,1395722,40.0,2023/2024,15,2024,3,2.84695077337418
2024-01-27,23,Maine,1395722,34.0,2023/2024,16,2024,4,2.41990815736805
2024-02-03,23,Maine,1395722,64.0,2023/2024,17,2024,5,4.55512123739868
2024-02-10,23,Maine,1395722,77.0,2023/2024,18,2024,6,5.48038023874529
2024-02-17,23,Maine,1395722,86.0,2023/2024,19,2024,7,6.12094416275448
2024-02-24,23,Maine,1395722,67.0,2023/2024,20,2024,8,4.76864254540175
2024-03-02,23,Maine,1395722,64.0,2023/2024,21,2024,9,4.55512123739868
2024-03-09,23,Maine,1395722,50.0,2023/2024,22,2024,10,3.55868846671772
2024-03-16,23,Maine,1395722,33.0,2023/2024,23,2024,11,2.3487343880337
2024-03-23,23,Maine,1395722,26.0,2023/2024,24,2024,12,1.85051800269322
2024-03-30,23,Maine,1395722,23.0,2023/2024,25,2024,13,1.63699669469015
2024-04-06,23,Maine,1395722,24.0,2023/2024,26,2024,14,1.70817046402451
2024-04-13,23,Maine,1395722,15.0,2023/2024,27,2024,15,1.06760654001532
2024-04-20,23,Maine,1395722,16.0,2023/2024,28,2024,16,1.13878030934967
2024-04-27,23,Maine,1395722,14.0,2023/2024,29,2024,17,0.996432770680962
2024-05-04,23,Maine,1395722,9.0,2023/2024,30,2024,18,0.64056392400919
2024-05-11,23,Maine,1395722,8.0,2023/2024,31,2024,19,0.569390154674836
2024-05-18,23,Maine,1395722,3.0,2023/2024,32,2024,20,0.213521308003063
2023-10-07,24,Maryland,6180253,3.0,2023/2024,0,2023,40,0.0478986847021181
2023-10-14,24,Maryland,6180253,3.0,2023/2024,1,2023,41,0.0478986847021181
2023-10-21,24,Maryland,6180253,9.0,2023/2024,2,2023,42,0.143696054106354
2023-10-28,24,Maryland,6180253,10.0,2023/2024,3,2023,43,0.159662282340394
2023-11-04,24,Maryland,6180253,15.0,2023/2024,4,2023,44,0.23949342351059
2023-11-11,24,Maryland,6180253,19.0,2023/2024,5,2023,45,0.303358336446748
2023-11-18,24,Maryland,6180253,27.0,2023/2024,6,2023,46,0.431088162319063
2023-11-25,24,Maryland,6180253,22.0,2023/2024,7,2023,47,0.351257021148866
2023-12-02,24,Maryland,6180253,60.0,2023/2024,8,2023,48,0.957973694042362
2023-12-09,24,Maryland,6180253,78.0,2023/2024,9,2023,49,1.24536580225507
2023-12-16,24,Maryland,6180253,115.0,2023/2024,10,2023,50,1.83611624691453
2023-12-23,24,Maryland,6180253,207.0,2023/2024,11,2023,51,3.30500924444615
2023-12-30,24,Maryland,6180253,328.0,2023/2024,12,2023,52,5.23692286076491
2024-01-06,24,Maryland,6180253,322.0,2023/2024,13,2024,1,5.14112549136067
2024-01-13,24,Maryland,6180253,245.0,2023/2024,14,2024,2,3.91172591733964
2024-01-20,24,Maryland,6180253,198.0,2023/2024,15,2024,3,3.16131319033979
2024-01-27,24,Maryland,6180253,171.0,2023/2024,16,2024,4,2.73022502802073
2024-02-03,24,Maryland,6180253,113.0,2023/2024,17,2024,5,1.80418379044645
2024-02-10,24,Maryland,6180253,111.0,2023/2024,18,2024,6,1.77225133397837
2024-02-17,24,Maryland,6180253,123.0,2023/2024,19,2024,7,1.96384607278684
2024-02-24,24,Maryland,6180253,118.0,2023/2024,20,2024,8,1.88401493161664
2024-03-02,24,Maryland,6180253,176.0,2023/2024,21,2024,9,2.81005616919093
2024-03-09,24,Maryland,6180253,170.0,2023/2024,22,2024,10,2.71425879978669
2024-03-16,24,Maryland,6180253,114.0,2023/2024,23,2024,11,1.82015001868049
2024-03-23,24,Maryland,6180253,75.0,2023/2024,24,2024,12,1.19746711755295
2024-03-30,24,Maryland,6180253,76.0,2023/2024,25,2024,13,1.21343334578699
2024-04-06,24,Maryland,6180253,88.0,2023/2024,26,2024,14,1.40502808459546
2024-04-13,24,Maryland,6180253,55.0,2023/2024,27,2024,15,0.878142552872165
2024-04-20,24,Maryland,6180253,38.0,2023/2024,28,2024,16,0.606716672893496
2024-04-27,24,Maryland,6180253,20.0,2023/2024,29,2024,17,0.319324564680787
2024-05-04,24,Maryland,6180253,10.0,2023/2024,30,2024,18,0.159662282340394
2024-05-11,24,Maryland,6180253,5.0,2023/2024,31,2024,19,0.0798311411701968
2024-05-18,24,Maryland,6180253,0.0,2023/2024,32,2024,20,0.0
2023-10-07,25,Massachusetts,7001399,12.0,2023/2024,0,2023,40,0.168157405420918
2023-10-14,25,Massachusetts,7001399,16.0,2023/2024,1,2023,41,0.224209873894558
2023-10-21,25,Massachusetts,7001399,14.0,2023/2024,2,2023,42,0.196183639657738
2023-10-28,25,Massachusetts,7001399,28.0,2023/2024,3,2023,43,0.392367279315476
2023-11-04,25,Massachusetts,7001399,33.0,2023/2024,4,2023,44,0.462432864907525
2023-11-11,25,Massachusetts,7001399,32.0,2023/2024,5,2023,45,0.448419747789115
2023-11-18,25,Massachusetts,7001399,38.0,2023/2024,6,2023,46,0.532498450499575
2023-11-25,25,Massachusetts,7001399,67.0,2023/2024,7,2023,47,0.938878846933461
2023-12-02,25,Massachusetts,7001399,99.0,2023/2024,8,2023,48,1.38729859472258
2023-12-09,25,Massachusetts,7001399,148.0,2023/2024,9,2023,49,2.07394133352466
2023-12-16,25,Massachusetts,7001399,216.0,2023/2024,10,2023,50,3.02683329757653
2023-12-23,25,Massachusetts,7001399,317.0,2023/2024,11,2023,51,4.44215812653592
2023-12-30,25,Massachusetts,7001399,554.0,2023/2024,12,2023,52,7.76326688359906
2024-01-06,25,Massachusetts,7001399,634.0,2023/2024,13,2024,1,8.88431625307185
2024-01-13,25,Massachusetts,7001399,518.0,2023/2024,14,2024,2,7.25879466733631
2024-01-20,25,Massachusetts,7001399,401.0,2023/2024,15,2024,3,5.61925996448235
2024-01-27,25,Massachusetts,7001399,391.0,2023/2024,16,2024,4,5.47912879329825
2024-02-03,25,Massachusetts,7001399,446.0,2023/2024,17,2024,5,6.2498502348108
2024-02-10,25,Massachusetts,7001399,432.0,2023/2024,18,2024,6,6.05366659515306
2024-02-17,25,Massachusetts,7001399,512.0,2023/2024,19,2024,7,7.17471596462585
2024-02-24,25,Massachusetts,7001399,463.0,2023/2024,20,2024,8,6.48807322582377
2024-03-02,25,Massachusetts,7001399,508.0,2023/2024,21,2024,9,7.11866349615221
2024-03-09,25,Massachusetts,7001399,402.0,2023/2024,22,2024,10,5.63327308160076
2024-03-16,25,Massachusetts,7001399,323.0,2023/2024,23,2024,11,4.52623682924638
2024-03-23,25,Massachusetts,7001399,240.0,2023/2024,24,2024,12,3.36314810841837
2024-03-30,25,Massachusetts,7001399,228.0,2023/2024,25,2024,13,3.19499070299745
2024-04-06,25,Massachusetts,7001399,227.0,2023/2024,26,2024,14,3.18097758587904
2024-04-13,25,Massachusetts,7001399,177.0,2023/2024,27,2024,15,2.48032172995855
2024-04-20,25,Massachusetts,7001399,127.0,2023/2024,28,2024,16,1.77966587403805
2024-04-27,25,Massachusetts,7001399,69.0,2023/2024,29,2024,17,0.96690508117028
2024-05-04,25,Massachusetts,7001399,58.0,2023/2024,30,2024,18,0.812760792867772
2024-05-11,25,Massachusetts,7001399,48.0,2023/2024,31,2024,19,0.672629621683673
2023-10-07,26,Michigan,10037261,17.0,2023/2024,0,2023,40,0.167645271284071
2023-10-14,26,Michigan,10037261,20.0,2023/2024,1,2023,41,0.197229730922437
2023-10-21,26,Michigan,10037261,21.0,2023/2024,2,2023,42,0.207091217468558
2023-10-28,26,Michigan,10037261,12.0,2023/2024,3,2023,43,0.118337838553462
2023-11-04,26,Michigan,10037261,34.0,2023/2024,4,2023,44,0.335290542568142
2023-11-11,26,Michigan,10037261,30.0,2023/2024,5,2023,45,0.295844596383655
2023-11-18,26,Michigan,10037261,52.0,2023/2024,6,2023,46,0.512797300398335
2023-11-25,26,Michigan,10037261,88.0,2023/2024,7,2023,47,0.867810816058721
2023-12-02,26,Michigan,10037261,106.0,2023/2024,8,2023,48,1.04531757388891
2023-12-09,26,Michigan,10037261,173.0,2023/2024,9,2023,49,1.70603717247908
2023-12-16,26,Michigan,10037261,247.0,2023/2024,10,2023,50,2.43578717689209
2023-12-23,26,Michigan,10037261,271.0,2023/2024,11,2023,51,2.67246285399902
2023-12-30,26,Michigan,10037261,567.0,2023/2024,12,2023,52,5.59146287165108
2024-01-06,26,Michigan,10037261,497.0,2023/2024,13,2024,1,4.90115881342255
2024-01-13,26,Michigan,10037261,381.0,2023/2024,14,2024,2,3.75722637407242
2024-01-20,26,Michigan,10037261,346.0,2023/2024,15,2024,3,3.41207434495815
2024-01-27,26,Michigan,10037261,388.0,2023/2024,16,2024,4,3.82625677989527
2024-02-03,26,Michigan,10037261,483.0,2023/2024,17,2024,5,4.76309800177684
2024-02-10,26,Michigan,10037261,664.0,2023/2024,18,2024,6,6.54802706662489
2024-02-17,26,Michigan,10037261,770.0,2023/2024,19,2024,7,7.59334464051381
2024-02-24,26,Michigan,10037261,974.0,2023/2024,20,2024,8,9.60508789592266
2024-03-02,26,Michigan,10037261,1017.0,2023/2024,21,2024,9,10.0291318174059
2024-03-09,26,Michigan,10037261,851.0,2023/2024,22,2024,10,8.39212505074967
2024-03-16,26,Michigan,10037261,599.0,2023/2024,23,2024,11,5.90703044112697
2024-03-23,26,Michigan,10037261,530.0,2023/2024,24,2024,12,5.22658786944457
2024-03-30,26,Michigan,10037261,523.0,2023/2024,25,2024,13,5.15755746362172
2024-04-06,26,Michigan,10037261,457.0,2023/2024,26,2024,14,4.50669935157767
2024-04-13,26,Michigan,10037261,334.0,2023/2024,27,2024,15,3.29373650640469
2024-04-20,26,Michigan,10037261,170.0,2023/2024,28,2024,16,1.67645271284071
2024-04-27,26,Michigan,10037261,123.0,2023/2024,29,2024,17,1.21296284517298
2024-05-04,26,Michigan,10037261,83.0,2023/2024,30,2024,18,0.818503383328112
2024-05-11,26,Michigan,10037261,50.0,2023/2024,31,2024,19,0.493074327306091
2024-05-18,26,Michigan,10037261,31.0,2023/2024,32,2024,20,0.305706082929777
2023-10-07,27,Minnesota,5737915,3.0,2023/2024,0,2023,40,0.0517852892147986
2023-10-14,27,Minnesota,5737915,6.0,2023/2024,1,2023,41,0.103570578429597
2023-10-21,27,Minnesota,5737915,4.0,2023/2024,2,2023,42,0.0690470522863982
2023-10-28,27,Minnesota,5737915,4.0,2023/2024,3,2023,43,0.0690470522863982
2023-11-04,27,Minnesota,5737915,9.0,2023/2024,4,2023,44,0.155355867644396
2023-11-11,27,Minnesota,5737915,18.0,2023/2024,5,2023,45,0.310711735288792
2023-11-18,27,Minnesota,5737915,15.0,2023/2024,6,2023,46,0.258926446073993
2023-11-25,27,Minnesota,5737915,24.0,2023/2024,7,2023,47,0.414282313718389
2023-12-02,27,Minnesota,5737915,34.0,2023/2024,8,2023,48,0.586899944434385
2023-12-09,27,Minnesota,5737915,48.0,2023/2024,9,2023,49,0.828564627436778
2023-12-16,27,Minnesota,5737915,78.0,2023/2024,10,2023,50,1.34641751958476
2023-12-23,27,Minnesota,5737915,110.0,2023/2024,11,2023,51,1.89879393787595
2023-12-30,27,Minnesota,5737915,189.0,2023/2024,12,2023,52,3.26247322053231
2024-01-06,27,Minnesota,5737915,168.0,2023/2024,13,2024,1,2.89997619602872
2024-01-13,27,Minnesota,5737915,161.0,2023/2024,14,2024,2,2.77914385452753
2024-01-20,27,Minnesota,5737915,123.0,2023/2024,15,2024,3,2.12319685780674
2024-01-27,27,Minnesota,5737915,144.0,2023/2024,16,2024,4,2.48569388231033
2024-02-03,27,Minnesota,5737915,150.0,2023/2024,17,2024,5,2.58926446073993
2024-02-10,27,Minnesota,5737915,164.0,2023/2024,18,2024,6,2.83092914374233
2024-02-17,27,Minnesota,5737915,173.0,2023/2024,19,2024,7,2.98628501138672
2024-02-24,27,Minnesota,5737915,159.0,2023/2024,20,2024,8,2.74462032838433
2024-03-02,27,Minnesota,5737915,182.0,2023/2024,21,2024,9,3.14164087903112
2024-03-09,27,Minnesota,5737915,174.0,2023/2024,22,2024,10,3.00354677445832
2024-03-16,27,Minnesota,5737915,164.0,2023/2024,23,2024,11,2.83092914374233
2024-03-23,27,Minnesota,5737915,133.0,2023/2024,24,2024,12,2.29581448852274
2024-03-30,27,Minnesota,5737915,124.0,2023/2024,25,2024,13,2.14045862087834
